datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,windgust,windspeed,cloudcover,year,overall_AQI
2016-05-18,60.0,49.9,55.4,55.9,0.0,0.0,,0.0,22.4,15.8,63.0,2016,33.0
2016-05-19,60.4,49.9,54.5,67.3,0.001,4.17,rain,0.0,21.9,11.3,82.3,2016,34.0
2016-05-20,70.0,51.7,61.2,59.4,0.004,4.17,rain,0.0,17.4,13.7,50.3,2016,36.0
2016-05-21,74.0,53.6,63.4,49.8,0.0,0.0,,0.0,21.3,17.0,71.0,2016,40.0
2016-05-22,61.2,53.1,56.5,77.2,0.0,0.0,,0.0,27.5,15.9,86.1,2016,45.0
2016-05-23,72.2,51.8,61.2,67.9,0.0,0.0,,0.0,21.9,13.7,63.1,2016,34.0
2016-05-24,60.2,52.1,54.8,89.1,0.253,20.83,rain,0.0,21.3,18.1,96.9,2016,36.0
2016-05-25,88.1,53.1,67.5,66.2,0.0,0.0,,0.0,24.2,14.8,53.3,2016,46.0
2016-05-26,76.9,60.3,69.3,62.3,0.0,0.0,,0.0,18.8,15.7,68.0,2016,40.0
2016-05-27,71.1,57.9,63.0,79.9,0.0,0.0,,0.0,21.3,13.6,80.7,2016,58.0
2016-05-28,92.0,66.8,77.8,61.3,0.0,0.0,,0.0,20.8,12.6,56.0,2016,75.0
2016-05-29,76.9,53.1,60.1,84.4,0.0,0.0,,0.0,20.4,12.5,88.9,2016,63.0
2016-05-30,74.9,53.1,61.2,92.5,1.117,37.5,rain,0.0,24.2,18.0,96.9,2016,62.0
2016-05-31,85.9,68.0,77.2,54.8,0.0,0.0,,0.0,23.0,17.1,59.1,2016,35.0
2016-06-01,75.3,56.8,65.3,66.3,0.0,0.0,,0.0,24.4,17.1,44.5,2016,32.0
2016-06-02,61.4,55.9,57.9,88.3,0.0,0.0,,0.0,21.7,14.8,87.9,2016,30.0
2016-06-03,69.1,57.0,62.0,85.5,0.0,0.0,,0.0,15.0,13.6,93.6,2016,33.0
2016-06-04,69.5,62.1,65.2,84.0,0.0,0.0,,0.0,16.6,10.1,93.5,2016,40.0
2016-06-05,66.9,60.3,63.8,92.8,0.907,37.5,rain,0.0,30.4,19.2,98.6,2016,43.0
2016-06-06,83.0,64.9,73.7,63.6,0.0,0.0,,0.0,29.3,15.9,53.6,2016,40.0
2016-06-07,84.7,64.0,73.4,64.6,0.146,8.33,rain,0.0,27.3,20.5,66.5,2016,42.0
2016-06-08,72.0,58.9,65.5,55.8,0.001,4.17,rain,0.0,31.0,21.7,46.9,2016,50.0
2016-06-09,66.8,53.9,61.0,49.2,0.0,0.0,,0.0,37.0,25.1,71.5,2016,23.0
2016-06-10,71.9,55.9,62.1,50.0,0.0,0.0,,0.0,28.9,18.2,70.9,2016,23.0
2016-06-11,67.9,54.9,60.8,78.7,0.02,8.33,rain,0.0,29.1,15.9,75.1,2016,33.0
2016-06-12,79.0,56.0,67.3,59.6,0.0,0.0,,0.0,41.5,30.7,79.2,2016,43.0
2016-06-13,71.1,53.9,63.7,52.3,0.0,0.0,,0.0,36.7,26.0,64.1,2016,41.0
2016-06-14,79.0,55.7,66.8,46.6,0.0,0.0,,0.0,30.1,20.7,33.9,2016,25.0
2016-06-15,83.9,63.8,75.0,38.8,0.0,0.0,,0.0,24.1,18.0,51.4,2016,26.0
2016-06-16,77.2,62.0,69.5,56.6,0.0,0.0,,0.0,16.3,13.6,71.7,2016,39.0
2016-06-17,73.4,58.7,67.0,57.4,0.0,0.0,,0.0,18.3,13.7,48.6,2016,48.0
2016-06-18,72.2,60.7,65.1,64.4,0.114,4.17,rain,0.0,39.1,15.9,22.1,2016,39.0
2016-06-19,81.0,56.8,68.4,62.2,0.0,0.0,,0.0,29.1,19.4,46.3,2016,39.0
2016-06-20,83.1,60.1,71.4,63.3,0.0,0.0,,0.0,27.1,17.1,37.4,2016,43.0
2016-06-21,85.9,64.1,74.4,54.7,0.036,8.33,rain,0.0,28.9,19.4,63.1,2016,38.0
2016-06-22,78.1,63.6,71.6,39.1,0.001,4.17,rain,0.0,33.2,24.7,44.4,2016,39.0
2016-06-23,76.0,61.6,68.3,54.0,0.0,0.0,,0.0,21.3,17.9,58.4,2016,44.0
2016-06-24,72.2,61.9,67.3,58.5,0.0,0.0,,0.0,22.1,17.0,31.8,2016,45.0
2016-06-25,72.3,58.6,65.8,64.0,0.0,0.0,,0.0,21.3,12.7,10.8,2016,41.0
2016-06-26,83.1,59.9,70.7,56.8,0.0,0.0,,0.0,23.9,17.0,35.9,2016,43.0
2016-06-27,84.9,64.1,73.8,53.3,0.0,0.0,,0.0,31.7,20.6,49.8,2016,48.0
2016-06-28,79.1,69.2,73.0,73.9,0.081,8.33,rain,0.0,25.9,15.9,93.6,2016,39.0
2016-06-29,84.9,66.9,74.0,75.7,0.037,16.67,rain,0.0,31.1,16.8,76.3,2016,38.0
2016-06-30,80.1,67.0,73.4,59.3,0.0,0.0,,0.0,19.5,13.7,33.1,2016,35.0
2016-07-01,83.9,67.7,75.4,63.6,0.206,12.5,rain,0.0,32.1,21.5,86.3,2016,42.0
2016-07-02,79.9,66.8,72.9,54.6,0.0,0.0,,0.0,27.7,19.4,55.8,2016,38.0
2016-07-03,83.0,64.5,73.8,42.3,0.0,0.0,,0.0,25.2,15.8,40.8,2016,33.0
2016-07-04,87.2,66.5,77.3,43.6,0.0,0.0,,0.0,26.4,18.1,42.4,2016,42.0
2016-07-05,75.2,64.3,69.2,83.6,0.231,25.0,rain,0.0,20.4,11.2,78.2,2016,49.0
2016-07-06,92.8,66.8,80.9,54.5,0.0,0.0,,0.0,24.2,14.8,31.8,2016,50.0
2016-07-07,80.0,61.3,66.9,82.8,0.0,0.0,,0.0,18.1,12.7,65.7,2016,57.0
2016-07-08,66.1,61.1,63.3,84.6,0.024,8.33,rain,0.0,25.1,14.9,97.6,2016,52.0
2016-07-09,64.1,59.0,61.5,84.2,0.063,16.67,rain,0.0,19.5,14.6,100.0,2016,36.0
2016-07-10,64.2,60.1,61.8,89.0,0.141,20.83,rain,0.0,15.0,10.2,96.5,2016,22.0
2016-07-11,71.4,60.0,66.0,75.2,0.0,0.0,,0.0,15.0,12.5,83.2,2016,20.0
2016-07-12,87.2,65.5,76.4,52.3,0.0,0.0,,0.0,21.9,12.7,41.1,2016,40.0
2016-07-13,91.1,65.9,77.7,60.1,0.0,0.0,,0.0,25.3,19.5,24.3,2016,44.0
2016-07-14,85.9,69.1,76.6,74.9,0.0,0.0,,0.0,35.2,25.0,61.4,2016,44.0
2016-07-15,96.1,71.9,82.5,65.4,0.0,0.0,,0.0,21.9,15.9,47.1,2016,41.0
2016-07-16,92.0,74.5,83.7,45.8,0.0,0.0,,0.0,21.9,13.9,57.6,2016,43.0
2016-07-17,79.8,68.1,73.8,74.9,0.0,0.0,,0.0,21.7,14.7,79.4,2016,31.0
2016-07-18,94.9,67.8,80.0,65.0,0.013,4.17,rain,0.0,37.1,20.6,60.7,2016,51.0
2016-07-19,82.0,70.6,76.6,52.4,0.0,0.0,,0.0,32.2,20.6,64.2,2016,56.0
2016-07-20,83.0,64.5,74.5,40.3,0.0,0.0,,0.0,23.0,15.9,23.1,2016,41.0
2016-07-21,89.9,67.5,79.5,43.3,0.0,0.0,,0.0,26.4,15.0,30.5,2016,59.0
2016-07-22,97.0,73.1,84.0,55.4,0.0,0.0,,0.0,39.1,23.6,42.5,2016,64.0
2016-07-23,93.8,71.8,81.0,57.5,0.0,0.0,,0.0,38.1,19.6,42.5,2016,57.0
2016-07-24,89.9,68.8,76.7,57.3,0.0,0.0,,0.0,21.9,14.5,43.2,2016,46.0
2016-07-25,90.0,67.7,76.7,69.6,0.0,0.0,,0.0,25.3,18.2,70.3,2016,44.0
2016-07-26,92.9,76.8,85.1,48.8,0.0,0.0,,0.0,23.1,17.0,28.4,2016,51.0
2016-07-27,86.0,73.6,79.3,56.0,0.0,0.0,,0.0,20.1,18.1,29.0,2016,35.0
2016-07-28,89.9,74.5,82.1,56.1,0.0,0.0,,0.0,23.0,14.7,61.1,2016,44.0
2016-07-29,78.7,73.1,75.7,83.0,0.064,16.67,rain,0.0,16.3,15.8,73.2,2016,42.0
2016-07-30,79.2,70.8,74.3,70.9,0.009,8.33,rain,0.0,32.2,14.7,59.1,2016,48.0
2016-07-31,74.0,68.0,71.0,91.5,0.159,29.17,rain,0.0,36.7,11.3,99.8,2016,37.0
2016-08-01,74.1,69.1,70.8,87.0,0.0,0.0,,0.0,20.4,11.4,97.6,2016,39.0
2016-08-02,72.1,65.7,69.5,82.5,0.045,20.83,rain,0.0,19.0,13.8,80.3,2016,29.0
2016-08-03,79.2,61.8,70.5,72.5,0.0,0.0,,0.0,15.4,14.7,22.2,2016,35.0
2016-08-04,82.3,63.8,73.9,59.6,0.0,0.0,,0.0,87.5,19.3,17.1,2016,38.0
2016-08-05,89.0,63.9,75.4,63.0,0.0,0.0,,0.0,26.8,19.5,33.6,2016,38.0
2016-08-06,89.1,70.0,78.3,68.1,0.019,4.17,rain,0.0,32.1,16.8,49.0,2016,35.0
2016-08-07,87.2,71.5,80.1,45.9,0.0,0.0,,0.0,22.4,14.9,34.0,2016,36.0
2016-08-08,81.1,68.7,75.8,48.1,0.0,0.0,,0.0,18.3,13.7,35.2,2016,45.0
2016-08-09,83.0,69.5,74.9,51.6,0.0,0.0,,0.0,21.7,17.1,36.4,2016,27.0
2016-08-10,79.1,67.7,74.4,82.4,0.231,25.0,rain,0.0,31.1,18.1,68.7,2016,35.0
2016-08-11,96.1,74.9,84.8,72.2,0.0,0.0,,0.0,26.4,14.9,44.8,2016,37.0
2016-08-12,97.1,78.2,85.3,67.6,0.011,4.17,rain,0.0,30.9,17.0,67.0,2016,41.0
2016-08-13,82.1,68.0,71.5,86.5,0.042,8.33,rain,0.0,21.3,16.9,96.5,2016,19.0
2016-08-14,94.9,68.0,83.1,70.4,0.52,29.17,rain,0.0,30.2,15.8,74.1,2016,40.0
2016-08-15,89.1,73.9,80.5,58.9,0.0,0.0,,0.0,29.8,15.9,57.6,2016,27.0
2016-08-16,80.0,69.0,74.9,77.1,0.004,8.33,rain,0.0,26.2,18.0,80.6,2016,28.0
2016-08-17,83.9,74.6,80.3,61.8,0.0,0.0,,0.0,38.9,24.0,71.2,2016,37.0
2016-08-18,88.1,69.7,78.5,57.0,0.0,0.0,,0.0,26.3,12.6,49.9,2016,29.0
2016-08-19,79.8,69.2,75.7,67.4,0.0,0.0,,0.0,19.7,15.6,38.7,2016,33.0
2016-08-20,84.8,66.8,74.1,67.3,0.0,0.0,,0.0,25.3,19.4,47.3,2016,37.0
2016-08-21,75.9,64.8,70.9,80.3,0.0,0.0,,0.0,31.8,24.9,33.8,2016,33.0
2016-08-22,80.0,66.8,72.8,64.8,0.887,20.83,rain,0.0,29.8,20.6,50.2,2016,27.0
2016-08-23,81.0,60.6,71.2,47.5,0.0,0.0,,0.0,20.8,12.6,9.7,2016,29.0
2016-08-24,87.1,64.7,74.9,59.0,0.0,0.0,,0.0,21.9,14.6,25.0,2016,40.0
2016-08-25,87.2,67.8,77.4,64.8,0.0,0.0,,0.0,29.5,20.5,56.6,2016,46.0
2016-08-26,90.0,73.0,80.9,67.9,0.005,4.17,rain,0.0,24.2,14.7,64.8,2016,43.0
2016-08-27,83.1,71.0,76.0,57.9,0.0,0.0,,0.0,18.3,14.8,33.3,2016,40.0
2016-08-28,77.3,66.6,72.7,72.1,0.0,0.0,,0.0,25.1,21.4,49.6,2016,37.0
2016-08-29,88.1,70.0,77.5,56.3,0.0,0.0,,0.0,31.1,19.5,41.6,2016,27.0
2016-08-30,76.1,63.7,71.0,62.8,0.0,0.0,,0.0,23.0,16.0,33.3,2016,29.0
2016-08-31,81.0,67.8,75.3,71.1,0.0,0.0,,0.0,21.9,15.8,71.2,2016,37.0
2016-09-01,74.9,72.0,73.7,80.9,0.024,12.5,rain,0.0,19.5,16.8,95.7,2016,37.0
2016-09-02,73.2,63.8,67.8,69.6,0.0,0.0,,0.0,21.3,18.0,35.1,2016,32.0
2016-09-03,69.3,60.7,65.1,74.5,0.0,0.0,,0.0,16.6,11.3,79.8,2016,32.0
2016-09-04,72.1,59.8,65.5,73.9,0.0,0.0,,0.0,25.1,17.1,18.4,2016,32.0
2016-09-05,73.2,60.1,64.9,74.6,0.069,16.67,rain,0.0,38.4,27.4,90.2,2016,25.0
2016-09-06,71.9,62.9,66.1,96.0,0.157,41.67,rain,0.0,30.9,22.6,98.6,2016,25.0
2016-09-07,75.9,65.1,69.2,93.9,0.037,12.5,rain,0.0,23.7,14.8,85.0,2016,24.0
2016-09-08,75.8,66.0,70.2,93.0,0.0,0.0,,0.0,19.2,8.9,89.4,2016,29.0
2016-09-09,92.0,73.1,81.4,68.0,0.0,0.0,,0.0,32.2,14.9,80.5,2016,24.0
2016-09-10,79.7,70.3,73.4,77.1,0.011,4.17,rain,0.0,21.7,13.7,68.6,2016,33.0
2016-09-11,82.1,66.5,75.0,66.2,0.032,8.33,rain,0.0,46.2,19.6,77.4,2016,40.0
2016-09-12,71.3,59.6,65.3,56.6,0.0,0.0,,0.0,21.0,14.7,20.4,2016,31.0
2016-09-13,82.1,59.7,70.8,58.9,0.0,0.0,,0.0,23.5,16.9,10.7,2016,33.0
2016-09-14,88.0,64.9,73.6,63.8,0.058,8.33,rain,0.0,30.5,21.6,45.2,2016,35.0
